"id","day","wd","minute10","W"
1244,9,4,92,396.5
1245,9,4,93,415.5
1246,9,4,94,433
1247,9,4,95,439
1248,9,4,96,463
1249,9,4,97,478
1250,9,4,98,500.5
1251,9,4,99,519.5
1252,9,4,100,552
1253,9,4,101,568.5
1254,9,4,102,602
1255,9,4,103,641.5
1256,9,4,104,663.5
1257,9,4,105,663.5
1258,9,4,106,628
1259,9,4,107,642.5
1260,9,4,108,672
1261,9,4,109,662
1262,9,4,110,697.5
1263,9,4,111,716.5
1264,9,4,112,696
1265,9,4,113,719
1266,9,4,114,719.5
1267,9,4,115,673.5
1268,9,4,116,677
1269,9,4,117,661
1270,9,4,118,660
1271,9,4,119,661
1272,9,4,120,684.5
1273,9,4,121,662.5
1274,9,4,122,656.5
1275,9,4,123,630
1276,9,4,124,618
1277,9,4,125,643.5
1278,9,4,126,632
1279,9,4,127,594
1280,9,4,128,619
1281,9,4,129,609.5
1282,9,4,130,575
1283,9,4,131,568.5
1284,9,4,132,555.5
1285,9,4,133,545.5
1286,9,4,134,525.5
1287,9,4,135,505
1288,9,4,136,474
1289,9,4,137,478
1290,9,4,138,460
1291,9,4,139,440.5
1292,9,4,140,405
1293,9,4,141,382.5
1294,9,4,142,377.5
1295,9,4,143,364.5
1296,9,4,144,344.5
1297,10,5,1,330.5
1298,10,5,2,305.5
1299,10,5,3,296.5
1300,10,5,4,284
1301,10,5,5,270.5
1302,10,5,6,257.5
1303,10,5,7,244
1304,10,5,8,239
1305,10,5,9,235
1306,10,5,10,231.5
1307,10,5,11,234.5
1308,10,5,12,224
1309,10,5,13,216
1310,10,5,14,198
1311,10,5,15,192.5
1312,10,5,16,193
1313,10,5,17,199
1314,10,5,18,196.5
1315,10,5,19,191.5
1316,10,5,20,185
1317,10,5,21,179.5
1318,10,5,22,183
1319,10,5,23,180.5
1320,10,5,24,182
1321,10,5,25,175.5
1322,10,5,26,173.5
1323,10,5,27,176
1324,10,5,28,179
1325,10,5,29,179
1326,10,5,30,174.5
1327,10,5,31,180
1328,10,5,32,175
1329,10,5,33,184.5
1330,10,5,34,177.5
1331,10,5,35,180
1332,10,5,36,185
1333,10,5,37,197
1334,10,5,38,204
1335,10,5,39,208
1336,10,5,40,209.5
1337,10,5,41,235.5
1338,10,5,42,248.5
1339,10,5,43,278.5
1340,10,5,44,311
1341,10,5,45,332
1342,10,5,46,354
1343,10,5,47,377.5
1344,10,5,48,411.5
1345,10,5,49,399
1346,10,5,50,415
1347,10,5,51,418
1348,10,5,52,402
1349,10,5,53,383.5
1350,10,5,54,373
1351,10,5,55,391.5
1352,10,5,56,413.5
1353,10,5,57,406.5
1354,10,5,58,368
1355,10,5,59,353.5
1356,10,5,60,367.5
1357,10,5,61,380
1358,10,5,62,372.5
1359,10,5,63,350.5
1360,10,5,64,329
1361,10,5,65,328.5
1362,10,5,66,321.5
1363,10,5,67,327
1364,10,5,68,346.5
1365,10,5,69,336.5
1366,10,5,70,343.5
1367,10,5,71,345.5
1368,10,5,72,332
1369,10,5,73,345
1370,10,5,74,368
1371,10,5,75,347
1372,10,5,76,369
1373,10,5,77,344
1374,10,5,78,344.5
1375,10,5,79,335.5
1376,10,5,80,368.5
1377,10,5,81,376
1378,10,5,82,380.5
1379,10,5,83,387.5
1380,10,5,84,376
1381,10,5,85,349
1382,10,5,86,352
1383,10,5,87,358
1384,10,5,88,350.5
1385,10,5,89,371.5
1386,10,5,90,363.5
1387,10,5,91,371
1388,10,5,92,396.5
1389,10,5,93,415.5
1390,10,5,94,433
1391,10,5,95,439
1392,10,5,96,463
1393,10,5,97,478
1394,10,5,98,500.5
1395,10,5,99,519.5
1396,10,5,100,552
1397,10,5,101,568.5
1398,10,5,102,602
1399,10,5,103,641.5
1400,10,5,104,663.5
1401,10,5,105,663.5
1402,10,5,106,628
1403,10,5,107,642.5
1404,10,5,108,672
1405,10,5,109,662
1406,10,5,110,697.5
1407,10,5,111,716.5
1408,10,5,112,696
1409,10,5,113,719
1410,10,5,114,719.5
1411,10,5,115,673.5
1412,10,5,116,677
1413,10,5,117,661
1414,10,5,118,660
1415,10,5,119,661
1416,10,5,120,684.5
1417,10,5,121,662.5
1418,10,5,122,656.5
1419,10,5,123,630
1420,10,5,124,618
1421,10,5,125,643.5
1422,10,5,126,632
1423,10,5,127,594
1424,10,5,128,619
1425,10,5,129,609.5
1426,10,5,130,575
1427,10,5,131,568.5
1428,10,5,132,555.5
1429,10,5,133,545.5
1430,10,5,134,525.5
1431,10,5,135,505
1432,10,5,136,474
1433,10,5,137,478
1434,10,5,138,460
1435,10,5,139,440.5
1436,10,5,140,405
1437,10,5,141,382.5
1438,10,5,142,377.5
1439,10,5,143,364.5
1440,10,5,144,344.5
1441,11,6,1,356
1442,11,6,2,339.5
1443,11,6,3,326
1444,11,6,4,311
1445,11,6,5,303
1446,11,6,6,296.5
1447,11,6,7,289.5
1448,11,6,8,273.5
1449,11,6,9,257
1450,11,6,10,243
1451,11,6,11,239
1452,11,6,12,234.5
1453,11,6,13,232
1454,11,6,14,206
1455,11,6,15,210
1456,11,6,16,215.5
1457,11,6,17,221.5
1458,11,6,18,219
1459,11,6,19,209
1460,11,6,20,209
1461,11,6,21,204
1462,11,6,22,197
1463,11,6,23,196.5
1464,11,6,24,194.5
1465,11,6,25,199
1466,11,6,26,185.5
1467,11,6,27,185.5
1468,11,6,28,190.5
1469,11,6,29,191.5
1470,11,6,30,183
1471,11,6,31,188
1472,11,6,32,180
1473,11,6,33,181
1474,11,6,34,178.5
1475,11,6,35,186.5
1476,11,6,36,194
1477,11,6,37,197.5
1478,11,6,38,189
1479,11,6,39,189.5
1480,11,6,40,195
1481,11,6,41,209
1482,11,6,42,226
1483,11,6,43,244.5
1484,11,6,44,261.5
1485,11,6,45,266.5
1486,11,6,46,276
1487,11,6,47,288
1488,11,6,48,303
1489,11,6,49,304.5
1490,11,6,50,319
1491,11,6,51,318
1492,11,6,52,337.5
1493,11,6,53,355.5
1494,11,6,54,362
1495,11,6,55,356.5
1496,11,6,56,386.5
1497,11,6,57,363
1498,11,6,58,414
1499,11,6,59,419.5
1500,11,6,60,434
1501,11,6,61,415.5
1502,11,6,62,401.5
1503,11,6,63,402
1504,11,6,64,443
1505,11,6,65,413
1506,11,6,66,453.5
1507,11,6,67,450
1508,11,6,68,459
1509,11,6,69,492
1510,11,6,70,508.5
1511,11,6,71,509.5
1512,11,6,72,492.5
1513,11,6,73,500.5
1514,11,6,74,498.5
1515,11,6,75,475
1516,11,6,76,461.5
1517,11,6,77,468
1518,11,6,78,498.5
1519,11,6,79,494.5
1520,11,6,80,504
1521,11,6,81,543
1522,11,6,82,515.5
1523,11,6,83,475
1524,11,6,84,454.5
1525,11,6,85,485
1526,11,6,86,496.5
1527,11,6,87,478
1528,11,6,88,501.5
1529,11,6,89,488.5
1530,11,6,90,486.5
1531,11,6,91,474
1532,11,6,92,458.5
1533,11,6,93,487
1534,11,6,94,451.5
1535,11,6,95,450.5
1536,11,6,96,466
1537,11,6,97,454
1538,11,6,98,470
1539,11,6,99,472.5
1540,11,6,100,510
1541,11,6,101,573.5
1542,11,6,102,568
1543,11,6,103,557
1544,11,6,104,534.5
1545,11,6,105,552.5
1546,11,6,106,584.5
1547,11,6,107,583
1548,11,6,108,591.5
1549,11,6,109,608
1550,11,6,110,610.5
1551,11,6,111,624
1552,11,6,112,641
1553,11,6,113,658.5
1554,11,6,114,663.5
1555,11,6,115,651
1556,11,6,116,664.5
1557,11,6,117,663.5
1558,11,6,118,686
1559,11,6,119,652
1560,11,6,120,659
1561,11,6,121,681
1562,11,6,122,625.5
1563,11,6,123,622
1564,11,6,124,589.5
1565,11,6,125,575.5
1566,11,6,126,581
1567,11,6,127,573
1568,11,6,128,568
1569,11,6,129,574
1570,11,6,130,528.5
1571,11,6,131,497
1572,11,6,132,501.5
1573,11,6,133,498
1574,11,6,134,495
1575,11,6,135,478
1576,11,6,136,486.5
1577,11,6,137,481
1578,11,6,138,453.5
1579,11,6,139,432
1580,11,6,140,408
1581,11,6,141,380
1582,11,6,142,364.5
1583,11,6,143,348
1584,11,6,144,355.5
1585,12,7,1,356
1586,12,7,2,339.5
1587,12,7,3,326
1588,12,7,4,311
1589,12,7,5,303
1590,12,7,6,296.5
1591,12,7,7,289.5
1592,12,7,8,273.5
1593,12,7,9,257
1594,12,7,10,243
1595,12,7,11,239
1596,12,7,12,234.5
1597,12,7,13,232
1598,12,7,14,206
1599,12,7,15,210
1600,12,7,16,215.5
1601,12,7,17,221.5
1602,12,7,18,219
1603,12,7,19,209
1604,12,7,20,209
1605,12,7,21,204
1606,12,7,22,197
1607,12,7,23,196.5
1608,12,7,24,194.5
1609,12,7,25,199
1610,12,7,26,185.5
1611,12,7,27,185.5
1612,12,7,28,190.5
1613,12,7,29,191.5
1614,12,7,30,183
1615,12,7,31,188
1616,12,7,32,180
1617,12,7,33,181
1618,12,7,34,178.5
1619,12,7,35,186.5
1620,12,7,36,194
1621,12,7,37,197.5
1622,12,7,38,189
1623,12,7,39,189.5
1624,12,7,40,195
1625,12,7,41,209
1626,12,7,42,226
1627,12,7,43,244.5
1628,12,7,44,261.5
1629,12,7,45,266.5
1630,12,7,46,276
1631,12,7,47,288
1632,12,7,48,303
1633,12,7,49,304.5
1634,12,7,50,319
1635,12,7,51,318
1636,12,7,52,337.5
1637,12,7,53,355.5
1638,12,7,54,362
1639,12,7,55,356.5
1640,12,7,56,386.5
1641,12,7,57,363
1642,12,7,58,414
1643,12,7,59,419.5
1644,12,7,60,434
1645,12,7,61,415.5
1646,12,7,62,401.5
1647,12,7,63,402
1648,12,7,64,443
1649,12,7,65,413
1650,12,7,66,453.5
1651,12,7,67,450
1652,12,7,68,459
1653,12,7,69,492
1654,12,7,70,508.5
1655,12,7,71,509.5
1656,12,7,72,492.5
1657,12,7,73,500.5
1658,12,7,74,498.5
1659,12,7,75,475
1660,12,7,76,461.5
1661,12,7,77,468
1662,12,7,78,498.5
1663,12,7,79,494.5
1664,12,7,80,504
1665,12,7,81,543
1666,12,7,82,515.5
1667,12,7,83,475
1668,12,7,84,454.5
1669,12,7,85,485
1670,12,7,86,496.5
1671,12,7,87,478
1672,12,7,88,501.5
1673,12,7,89,488.5
1674,12,7,90,486.5
1675,12,7,91,474
1676,12,7,92,458.5
1677,12,7,93,487
1678,12,7,94,451.5
1679,12,7,95,450.5
1680,12,7,96,466
1681,12,7,97,454
1682,12,7,98,470
1683,12,7,99,472.5
1684,12,7,100,510
1685,12,7,101,573.5
1686,12,7,102,568
1687,12,7,103,557
1688,12,7,104,534.5
1689,12,7,105,552.5
1690,12,7,106,584.5
1691,12,7,107,583
1692,12,7,108,591.5
1693,12,7,109,608
1694,12,7,110,610.5
1695,12,7,111,624
1696,12,7,112,641
1697,12,7,113,658.5
1698,12,7,114,663.5
1699,12,7,115,651
1700,12,7,116,664.5
1701,12,7,117,663.5
1702,12,7,118,686
1703,12,7,119,652
1704,12,7,120,659
1705,12,7,121,681
1706,12,7,122,625.5
1707,12,7,123,622
1708,12,7,124,589.5
1709,12,7,125,575.5
1710,12,7,126,581
1711,12,7,127,573
1712,12,7,128,568
1713,12,7,129,574
1714,12,7,130,528.5
1715,12,7,131,497
1716,12,7,132,501.5
1717,12,7,133,498
1718,12,7,134,495
1719,12,7,135,478
1720,12,7,136,486.5
1721,12,7,137,481
1722,12,7,138,453.5
1723,12,7,139,432
1724,12,7,140,408
1725,12,7,141,380
1726,12,7,142,364.5
1727,12,7,143,348
1728,12,7,144,355.5
1729,13,1,1,330.5
1730,13,1,2,305.5
1731,13,1,3,296.5
1732,13,1,4,284
1733,13,1,5,270.5
1734,13,1,6,257.5
1735,13,1,7,244
1736,13,1,8,239
1737,13,1,9,235
1738,13,1,10,231.5
1739,13,1,11,234.5
1740,13,1,12,224
1741,13,1,13,216
1742,13,1,14,198
1743,13,1,15,192.5
1744,13,1,16,193
1745,13,1,17,199
1746,13,1,18,196.5
1747,13,1,19,191.5
1748,13,1,20,185
1749,13,1,21,179.5
1750,13,1,22,183
1751,13,1,23,180.5
1752,13,1,24,182
1753,13,1,25,175.5
1754,13,1,26,173.5
1755,13,1,27,176
1756,13,1,28,179
1757,13,1,29,179
1758,13,1,30,174.5
1759,13,1,31,180
1760,13,1,32,175
1761,13,1,33,184.5
1762,13,1,34,177.5
1763,13,1,35,180
1764,13,1,36,185
1765,13,1,37,197
1766,13,1,38,204
1767,13,1,39,208
1768,13,1,40,209.5
1769,13,1,41,235.5
1770,13,1,42,248.5
1771,13,1,43,278.5
1772,13,1,44,311
1773,13,1,45,332
1774,13,1,46,354
1775,13,1,47,377.5
1776,13,1,48,411.5
1777,13,1,49,399
1778,13,1,50,415
1779,13,1,51,418
1780,13,1,52,402
1781,13,1,53,383.5
1782,13,1,54,373
1783,13,1,55,391.5
1784,13,1,56,413.5
1785,13,1,57,406.5
1786,13,1,58,368
1787,13,1,59,353.5
1788,13,1,60,367.5
1789,13,1,61,380
1790,13,1,62,372.5
1791,13,1,63,350.5
1792,13,1,64,329
1793,13,1,65,328.5
1794,13,1,66,321.5
1795,13,1,67,327
1796,13,1,68,346.5
1797,13,1,69,336.5
1798,13,1,70,343.5
1799,13,1,71,345.5
1800,13,1,72,332
1801,13,1,73,345
1802,13,1,74,368
1803,13,1,75,347
1804,13,1,76,369
1805,13,1,77,344
1806,13,1,78,344.5
1807,13,1,79,335.5
1808,13,1,80,368.5
1809,13,1,81,376
1810,13,1,82,380.5
1811,13,1,83,387.5
1812,13,1,84,376
1813,13,1,85,349
1814,13,1,86,352
1815,13,1,87,358
1816,13,1,88,350.5
1817,13,1,89,371.5
1818,13,1,90,363.5
1819,13,1,91,371
1820,13,1,92,396.5
1821,13,1,93,415.5
1822,13,1,94,433
1823,13,1,95,439
1824,13,1,96,463
1825,13,1,97,478
1826,13,1,98,500.5
1827,13,1,99,519.5
1828,13,1,100,552
1829,13,1,101,568.5
1830,13,1,102,602
1831,13,1,103,641.5
1832,13,1,104,663.5
1833,13,1,105,663.5
1834,13,1,106,628
1835,13,1,107,642.5
1836,13,1,108,672
1837,13,1,109,662
1838,13,1,110,697.5
1839,13,1,111,716.5
1840,13,1,112,696
1841,13,1,113,719
1842,13,1,114,719.5
1843,13,1,115,673.5
1844,13,1,116,677
1845,13,1,117,661
1846,13,1,118,660
1847,13,1,119,661
1848,13,1,120,684.5
1849,13,1,121,662.5
1850,13,1,122,656.5
1851,13,1,123,630
1852,13,1,124,618
1853,13,1,125,643.5
1854,13,1,126,632
1855,13,1,127,594
1856,13,1,128,619
1857,13,1,129,609.5
1858,13,1,130,575
1859,13,1,131,568.5
1860,13,1,132,555.5
1861,13,1,133,545.5
1862,13,1,134,525.5
1863,13,1,135,505
1864,13,1,136,474
1865,13,1,137,478
1866,13,1,138,460
1867,13,1,139,440.5
1868,13,1,140,405
1869,13,1,141,382.5
1870,13,1,142,377.5
1871,13,1,143,364.5
1872,13,1,144,344.5
1873,14,2,1,330.5
1874,14,2,2,305.5
1875,14,2,3,296.5
1876,14,2,4,284
1877,14,2,5,270.5
1878,14,2,6,257.5
1879,14,2,7,244
1880,14,2,8,239
1881,14,2,9,235
1882,14,2,10,231.5
1883,14,2,11,234.5
1884,14,2,12,224
1885,14,2,13,216
1886,14,2,14,198
1887,14,2,15,192.5
1888,14,2,16,193
1889,14,2,17,199
1890,14,2,18,196.5
1891,14,2,19,191.5
1892,14,2,20,185
1893,14,2,21,179.5
1894,14,2,22,183
1895,14,2,23,180.5
1896,14,2,24,182
1897,14,2,25,175.5
1898,14,2,26,173.5
1899,14,2,27,176
1900,14,2,28,179
1901,14,2,29,179
1902,14,2,30,174.5
1903,14,2,31,180
1904,14,2,32,175
1905,14,2,33,184.5
1906,14,2,34,177.5
1907,14,2,35,180
1908,14,2,36,185
1909,14,2,37,197
1910,14,2,38,204
1911,14,2,39,208
1912,14,2,40,209.5
1913,14,2,41,235.5
1914,14,2,42,248.5
1915,14,2,43,278.5
1916,14,2,44,311
1917,14,2,45,332
1918,14,2,46,354
1919,14,2,47,377.5
1920,14,2,48,411.5
1921,14,2,49,399
1922,14,2,50,415
1923,14,2,51,418
1924,14,2,52,402
1925,14,2,53,383.5
1926,14,2,54,373
1927,14,2,55,391.5
1928,14,2,56,413.5
1929,14,2,57,406.5
1930,14,2,58,368
1931,14,2,59,353.5
1932,14,2,60,367.5
1933,14,2,61,380
1934,14,2,62,372.5
1935,14,2,63,350.5
1936,14,2,64,329
1937,14,2,65,328.5
1938,14,2,66,321.5
1939,14,2,67,327
1940,14,2,68,346.5
1941,14,2,69,336.5
1942,14,2,70,343.5
1943,14,2,71,345.5
1944,14,2,72,332
1945,14,2,73,345
1946,14,2,74,368
1947,14,2,75,347
1948,14,2,76,369
1949,14,2,77,344
1950,14,2,78,344.5
1951,14,2,79,335.5
1952,14,2,80,368.5
1953,14,2,81,376
1954,14,2,82,380.5
1955,14,2,83,387.5
1956,14,2,84,376
1957,14,2,85,349
1958,14,2,86,352
1959,14,2,87,358
1960,14,2,88,350.5
1961,14,2,89,371.5
1962,14,2,90,363.5
1963,14,2,91,371
1964,14,2,92,396.5
1965,14,2,93,415.5
1966,14,2,94,433
1967,14,2,95,439
1968,14,2,96,463
1969,14,2,97,478
1970,14,2,98,500.5
1971,14,2,99,519.5
1972,14,2,100,552
1973,14,2,101,568.5
1974,14,2,102,602
1975,14,2,103,641.5
1976,14,2,104,663.5
1977,14,2,105,663.5
1978,14,2,106,628
1979,14,2,107,642.5
1980,14,2,108,672
1981,14,2,109,662
1982,14,2,110,697.5
1983,14,2,111,716.5
1984,14,2,112,696
1985,14,2,113,719
1986,14,2,114,719.5
1987,14,2,115,673.5
1988,14,2,116,677
1989,14,2,117,661
1990,14,2,118,660
1991,14,2,119,661
1992,14,2,120,684.5
1993,14,2,121,662.5
1994,14,2,122,656.5
1995,14,2,123,630
1996,14,2,124,618
1997,14,2,125,643.5
1998,14,2,126,632
1999,14,2,127,594
2000,14,2,128,619
2001,14,2,129,609.5
2002,14,2,130,575
2003,14,2,131,568.5
2004,14,2,132,555.5
2005,14,2,133,545.5
2006,14,2,134,525.5
2007,14,2,135,505
2008,14,2,136,474
2009,14,2,137,478
2010,14,2,138,460
2011,14,2,139,440.5
2012,14,2,140,405
2013,14,2,141,382.5
2014,14,2,142,377.5
2015,14,2,143,364.5
2016,14,2,144,344.5
2017,15,3,1,330.5
2018,15,3,2,305.5
2019,15,3,3,296.5
2020,15,3,4,284
2021,15,3,5,270.5
2022,15,3,6,257.5
2023,15,3,7,244
2024,15,3,8,239
2025,15,3,9,235
2026,15,3,10,231.5
2027,15,3,11,234.5
2028,15,3,12,224
2029,15,3,13,216
2030,15,3,14,198
2031,15,3,15,192.5
2032,15,3,16,193
2033,15,3,17,199
2034,15,3,18,196.5
2035,15,3,19,191.5
2036,15,3,20,185
2037,15,3,21,179.5
2038,15,3,22,183
2039,15,3,23,180.5
2040,15,3,24,182
2041,15,3,25,175.5
2042,15,3,26,173.5
2043,15,3,27,176
2044,15,3,28,179
2045,15,3,29,179
2046,15,3,30,174.5
2047,15,3,31,180
2048,15,3,32,175
2049,15,3,33,184.5
2050,15,3,34,177.5
2051,15,3,35,180
2052,15,3,36,185
2053,15,3,37,197
2054,15,3,38,204
2055,15,3,39,208
2056,15,3,40,209.5
2057,15,3,41,235.5
2058,15,3,42,248.5
2059,15,3,43,278.5
2060,15,3,44,311
2061,15,3,45,332
2062,15,3,46,354
2063,15,3,47,377.5
2064,15,3,48,411.5
2065,15,3,49,399
2066,15,3,50,415
2067,15,3,51,418
2068,15,3,52,402
2069,15,3,53,383.5
2070,15,3,54,373
2071,15,3,55,391.5
2072,15,3,56,413.5
2073,15,3,57,406.5
2074,15,3,58,368
2075,15,3,59,353.5
2076,15,3,60,367.5
2077,15,3,61,380
2078,15,3,62,372.5
2079,15,3,63,350.5
2080,15,3,64,329
2081,15,3,65,328.5
2082,15,3,66,321.5
2083,15,3,67,327
2084,15,3,68,346.5
2085,15,3,69,336.5
2086,15,3,70,343.5
2087,15,3,71,345.5
2088,15,3,72,332
2089,15,3,73,345
2090,15,3,74,368
2091,15,3,75,347
2092,15,3,76,369
2093,15,3,77,344
2094,15,3,78,344.5
2095,15,3,79,335.5
2096,15,3,80,368.5
2097,15,3,81,376
2098,15,3,82,380.5
2099,15,3,83,387.5
2100,15,3,84,376
2101,15,3,85,349
2102,15,3,86,352
2103,15,3,87,358
2104,15,3,88,350.5
2105,15,3,89,371.5
2106,15,3,90,363.5
2107,15,3,91,371
2108,15,3,92,396.5
2109,15,3,93,415.5
2110,15,3,94,433
2111,15,3,95,439
2112,15,3,96,463
2113,15,3,97,478
2114,15,3,98,500.5
2115,15,3,99,519.5
2116,15,3,100,552
2117,15,3,101,568.5
2118,15,3,102,602
2119,15,3,103,641.5
2120,15,3,104,663.5
2121,15,3,105,663.5
2122,15,3,106,628
2123,15,3,107,642.5
2124,15,3,108,672
2125,15,3,109,662
2126,15,3,110,697.5
2127,15,3,111,716.5
2128,15,3,112,696
2129,15,3,113,719
2130,15,3,114,719.5
2131,15,3,115,673.5
2132,15,3,116,677
2133,15,3,117,661
2134,15,3,118,660
2135,15,3,119,661
2136,15,3,120,684.5
2137,15,3,121,662.5
2138,15,3,122,656.5
2139,15,3,123,630
2140,15,3,124,618
2141,15,3,125,643.5
2142,15,3,126,632
2143,15,3,127,594
2144,15,3,128,619
2145,15,3,129,609.5
2146,15,3,130,575
2147,15,3,131,568.5
2148,15,3,132,555.5
2149,15,3,133,545.5
2150,15,3,134,525.5
2151,15,3,135,505
2152,15,3,136,474
2153,15,3,137,478
2154,15,3,138,460
2155,15,3,139,440.5
2156,15,3,140,405
2157,15,3,141,382.5
2158,15,3,142,377.5
2159,15,3,143,364.5
2160,15,3,144,344.5
2161,16,4,1,330.5
2162,16,4,2,305.5
2163,16,4,3,296.5
2164,16,4,4,284
2165,16,4,5,270.5
2166,16,4,6,257.5
2167,16,4,7,244
2168,16,4,8,239
2169,16,4,9,235
2170,16,4,10,231.5
2171,16,4,11,234.5
2172,16,4,12,224
2173,16,4,13,216
2174,16,4,14,198
2175,16,4,15,192.5
2176,16,4,16,193
2177,16,4,17,199
2178,16,4,18,196.5
2179,16,4,19,191.5
2180,16,4,20,185
2181,16,4,21,179.5
2182,16,4,22,183
2183,16,4,23,180.5
2184,16,4,24,182
2185,16,4,25,175.5
2186,16,4,26,173.5
2187,16,4,27,176
2188,16,4,28,179
2189,16,4,29,179
2190,16,4,30,174.5
2191,16,4,31,180
2192,16,4,32,175
2193,16,4,33,184.5
2194,16,4,34,177.5
2195,16,4,35,180
2196,16,4,36,185
2197,16,4,37,197
2198,16,4,38,204
2199,16,4,39,208
2200,16,4,40,209.5
2201,16,4,41,235.5
2202,16,4,42,248.5
2203,16,4,43,278.5
2204,16,4,44,311
2205,16,4,45,332
2206,16,4,46,354
2207,16,4,47,377.5
2208,16,4,48,411.5
2209,16,4,49,399
2210,16,4,50,415
2211,16,4,51,418
2212,16,4,52,402
2213,16,4,53,383.5
2214,16,4,54,373
2215,16,4,55,391.5
2216,16,4,56,413.5
2217,16,4,57,406.5
2218,16,4,58,368
2219,16,4,59,353.5
2220,16,4,60,367.5
2221,16,4,61,380
2222,16,4,62,372.5
2223,16,4,63,350.5
2224,16,4,64,329
2225,16,4,65,328.5
2226,16,4,66,321.5
2227,16,4,67,327
2228,16,4,68,346.5
2229,16,4,69,336.5
2230,16,4,70,343.5
2231,16,4,71,345.5
2232,16,4,72,332
2233,16,4,73,345
2234,16,4,74,368
2235,16,4,75,347
2236,16,4,76,369
2237,16,4,77,344
2238,16,4,78,344.5
2239,16,4,79,335.5
2240,16,4,80,368.5
2241,16,4,81,376
2242,16,4,82,380.5
2243,16,4,83,387.5
2244,16,4,84,376
2245,16,4,85,349
2246,16,4,86,352
2247,16,4,87,358
2248,16,4,88,350.5
2249,16,4,89,371.5
2250,16,4,90,363.5
2251,16,4,91,371
2252,16,4,92,396.5
2253,16,4,93,415.5
2254,16,4,94,433
2255,16,4,95,439
2256,16,4,96,463
2257,16,4,97,478
2258,16,4,98,500.5
2259,16,4,99,519.5
2260,16,4,100,552
2261,16,4,101,568.5
2262,16,4,102,602
2263,16,4,103,641.5
2264,16,4,104,663.5
2265,16,4,105,663.5
2266,16,4,106,628
2267,16,4,107,642.5
2268,16,4,108,672
2269,16,4,109,662
2270,16,4,110,697.5
2271,16,4,111,716.5
2272,16,4,112,696
2273,16,4,113,719
2274,16,4,114,719.5
2275,16,4,115,673.5
2276,16,4,116,677
2277,16,4,117,661
2278,16,4,118,660
2279,16,4,119,661
2280,16,4,120,684.5
2281,16,4,121,662.5
2282,16,4,122,656.5
2283,16,4,123,630
2284,16,4,124,618
2285,16,4,125,643.5
2286,16,4,126,632
2287,16,4,127,594
2288,16,4,128,619
2289,16,4,129,609.5
2290,16,4,130,575
2291,16,4,131,568.5
2292,16,4,132,555.5
2293,16,4,133,545.5
2294,16,4,134,525.5
2295,16,4,135,505
2296,16,4,136,474
2297,16,4,137,478
2298,16,4,138,460
2299,16,4,139,440.5
2300,16,4,140,405
2301,16,4,141,382.5
2302,16,4,142,377.5
2303,16,4,143,364.5
2304,16,4,144,344.5
2305,17,5,1,330.5
2306,17,5,2,305.5
2307,17,5,3,296.5
2308,17,5,4,284
2309,17,5,5,270.5
2310,17,5,6,257.5
2311,17,5,7,244
2312,17,5,8,239
2313,17,5,9,235
2314,17,5,10,231.5
2315,17,5,11,234.5
2316,17,5,12,224
2317,17,5,13,216
2318,17,5,14,198
2319,17,5,15,192.5
2320,17,5,16,193
2321,17,5,17,199
2322,17,5,18,196.5
2323,17,5,19,191.5
2324,17,5,20,185
2325,17,5,21,179.5
2326,17,5,22,183
2327,17,5,23,180.5
2328,17,5,24,182
2329,17,5,25,175.5
2330,17,5,26,173.5
2331,17,5,27,176
2332,17,5,28,179
2333,17,5,29,179
2334,17,5,30,174.5
2335,17,5,31,180
2336,17,5,32,175
2337,17,5,33,184.5
2338,17,5,34,177.5
2339,17,5,35,180
2340,17,5,36,185
2341,17,5,37,197
2342,17,5,38,204
2343,17,5,39,208
2344,17,5,40,209.5
2345,17,5,41,235.5
2346,17,5,42,248.5
2347,17,5,43,278.5
2348,17,5,44,311
2349,17,5,45,332
2350,17,5,46,354
2351,17,5,47,377.5
2352,17,5,48,411.5
2353,17,5,49,399
2354,17,5,50,415
2355,17,5,51,418
2356,17,5,52,402
2357,17,5,53,383.5
2358,17,5,54,373
2359,17,5,55,391.5
2360,17,5,56,413.5
2361,17,5,57,406.5
2362,17,5,58,368
2363,17,5,59,353.5
2364,17,5,60,367.5
2365,17,5,61,380
2366,17,5,62,372.5
2367,17,5,63,350.5
2368,17,5,64,329
2369,17,5,65,328.5
2370,17,5,66,321.5
2371,17,5,67,327
2372,17,5,68,346.5
2373,17,5,69,336.5
2374,17,5,70,343.5
2375,17,5,71,345.5
2376,17,5,72,332
2377,17,5,73,345
2378,17,5,74,368
2379,17,5,75,347
2380,17,5,76,369
2381,17,5,77,344
2382,17,5,78,344.5
2383,17,5,79,335.5
2384,17,5,80,368.5
2385,17,5,81,376
2386,17,5,82,380.5
2387,17,5,83,387.5
2388,17,5,84,376
2389,17,5,85,349
2390,17,5,86,352
2391,17,5,87,358
2392,17,5,88,350.5
2393,17,5,89,371.5
2394,17,5,90,363.5
2395,17,5,91,371
2396,17,5,92,396.5
2397,17,5,93,415.5
2398,17,5,94,433
2399,17,5,95,439
2400,17,5,96,463
2401,17,5,97,478
2402,17,5,98,500.5
2403,17,5,99,519.5
2404,17,5,100,552
2405,17,5,101,568.5
2406,17,5,102,602
2407,17,5,103,641.5
2408,17,5,104,663.5
2409,17,5,105,663.5
2410,17,5,106,628
